Date,Open,High,Low,Close,Volume
2011-08-12,1172.87,1189.04,1170.74,1178.81,3133544444
2011-08-15,1178.86,1204.49,1178.86,1204.49,2373805556
2011-08-16,1204.22,1204.22,1180.53,1192.76,2817555556
2011-08-17,1192.89,1208.47,1184.36,1193.89,2437966667
2011-08-18,1189.62,1189.62,1131.03,1140.65,1797116667
2011-08-19,1140.47,1154.54,1122.05,1123.53,2870866667
2011-08-22,1123.55,1145.49,1121.09,1123.82,3020144444
2011-08-23,1124.36,1162.35,1124.36,1162.35,2785094444
2011-08-24,1162.16,1178.56,1156.3,1177.6,2952950000
2011-08-25,1176.69,1190.68,1155.47,1159.27,3193566667
2011-08-26,1158.85,1181.23,1135.91,1176.8,2797400000
2011-08-29,1177.91,1210.28,1177.91,1210.08,2348927778
2011-08-30,1209.76,1220.1,1195.77,1212.92,2540316667
2011-08-31,1213,1230.71,1209.35,1218.89,2926577778
2011-09-01,1219.12,1229.29,1203.85,1204.42,2655783333
2011-09-02,1203.9,1203.9,1170.56,1173.97,2445411111
2011-09-06,1173.97,1173.97,1140.13,1165.24,2835544444
2011-09-07,1165.85,1198.62,1165.85,1198.62,2467244444
2011-09-08,1197.98,1204.4,1183.34,1185.9,2480650000
2011-09-09,1185.37,1185.37,1148.37,1154.23,2547983333
2011-09-12,1153.5,1162.52,1136.07,1162.27,2871416667
2011-09-13,1162.59,1176.41,1157.44,1172.87,2600761111
2011-09-14,1173.32,1202.38,1162.73,1188.68,2770411111
2011-09-15,1189.44,1209.11,1189.44,1209.11,2488738889
2011-09-16,1209.21,1220.06,1204.46,1216.01,2916050000
2011-09-19,1214.99,1214.99,1188.36,1204.09,2363438889
2011-09-20,1204.5,1220.39,1201.29,1202.09,2397561111
2011-09-21,1203.63,1206.3,1166.21,1166.76,2626972222
2011-09-22,1164.55,1164.55,1114.22,1129.56,3723966667
2011-09-23,1128.82,1141.72,1121.36,1136.43,3133294444
2011-09-26,1136.91,1164.19,1131.07,1162.95,2646016667
2011-09-27,1163.32,1195.86,1163.32,1175.38,3082294444
2011-09-28,1175.39,1184.71,1150.4,1151.06,2659955556
2011-09-29,1151.74,1175.87,1139.93,1160.4,2936522222
2011-09-30,1159.93,1159.93,1131.34,1131.42,2453772222
2011-10-03,1131.21,1138.99,1098.92,1099.23,3150188889
2011-10-04,1097.42,1125.12,1074.77,1123.95,2063705556
2011-10-05,1124.03,1146.07,1115.68,1144.03,1394788889
2011-10-06,1144.11,1165.55,1134.95,1164.97,2832405556
2011-10-07,1165.03,1171.4,1150.26,1155.46,3100211111
2011-10-10,1158.15,1194.91,1158.15,1194.89,2470444444
2011-10-11,1194.6,1199.24,1187.3,1195.54,2458055556
2011-10-12,1196.19,1220.25,1196.19,1207.25,2975200000
2011-10-13,1206.96,1207.46,1190.58,1203.66,2464594444
2011-10-14,1205.65,1224.61,1205.65,1224.58,2287050000
2011-10-17,1224.47,1224.47,1198.55,1200.86,2389277778
2011-10-18,1200.75,1233.1,1191.48,1225.38,2688983333
2011-10-19,1223.46,1229.64,1206.31,1209.88,2692438889
2011-10-20,1209.92,1219.53,1197.34,1215.39,2705716667
2011-10-21,1215.39,1239.03,1215.39,1238.25,2767094444
2011-10-24,1238.72,1256.55,1238.72,1254.19,2394100000
2011-10-25,1254.19,1254.19,1226.79,1229.05,2485538889
2011-10-26,1229.17,1246.28,1221.06,1242,2707516667
2011-10-27,1243.97,1292.66,1243.97,1284.59,3537561111
2011-10-28,1284.39,1287.08,1277.01,1285.09,2520383333
2011-10-31,1284.96,1284.96,1253.16,1253.3,2394561111
2011-11-01,1251,1251,1215.42,1218.28,3136411111
2011-11-02,1219.62,1242.48,1219.62,1237.9,2283627778
2011-11-03,1238.25,1263.21,1234.81,1261.15,2693966667
2011-11-04,1260.82,1260.82,1238.92,1253.23,2128138889
2011-11-07,1253.21,1261.7,1240.75,1261.12,1905411111
2011-11-08,1261.12,1277.55,1254.99,1275.92,2171383333
2011-11-09,1275.18,1275.18,1226.64,1229.1,2588744444
2011-11-10,1229.59,1246.22,1227.7,1239.7,2223755556
2011-11-11,1240.12,1266.98,1240.12,1263.85,1872322222
2011-11-14,1263.85,1263.85,1246.68,1251.78,1788711111
2011-11-15,1251.7,1264.25,1244.34,1257.81,1999611111
2011-11-16,1257.81,1259.61,1235.67,1236.91,2269450000
2011-11-17,1236.56,1237.73,1209.43,1216.13,2553583333
